"","STATEFP","COUNTYFP","COUNTYNS","GEOID","NAME","NAMELSAD","LSAD","CLASSFP","MTFCC","CSAFP","CBSAFP","METDIVFP","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","fullarea","YEAR_","total_burn_pyr","perc_burn"
"1696","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,1996,12072092.4705649,0.514670643853867
"1697","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,1999,1767562.89784143,0.0753566738245575
"1698","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2000,1635573.22758996,0.0697295459065086
"1699","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2002,760106.488773669,0.0324056908053439
"1700","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2003,802384.339780436,0.0342081263691424
"1701","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2004,5720462.68882645,0.243881019167058
"1702","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2005,958240.8757188,0.040852772597277
"1703","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2006,1139317.88798341,0.0485726457440905
"1704","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2008,13618988.1749133,0.580619592644062
"1705","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2011,2842087.90038443,0.121166998442623
"1706","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2014,365472.250654145,0.0155812125373894
"1707","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2015,30194358.5258267,1.28727890223944
"1708","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2016,237631.764523261,0.0101309771728077
"1709","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2017,26966140.5931505,1.14964998612881
"1710","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2018,8728992.86036548,0.372143966474263
"1711","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2019,77144.5219137152,0.00328890959541106
"1712","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2020,176727517.938082,7.53444074966006
"1713","06","095","00277312","06095","Solano","Solano County","06","H1","G4020","488","46700",NA,"A",2128527683,218619356,"+38.2672255","-121.9395940",2345595695.95203,2021,373706.894414075,0.0159322808725736
"1714","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1903,3244.99971043143,6.23102773094936e-06
"1715","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1906,10447937.562224,0.0200620630171921
"1716","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1907,2347815.91275912,0.00450826112943513
"1717","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1908,7289425.45649406,0.0139971082327351
"1718","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1909,241024.906529854,0.00046281448704269
"1719","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1910,4372491.90919819,0.00839603105417331
"1720","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1911,73609948.652354,0.141345353545685
"1721","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1912,5466486.23831831,0.0104967119819206
"1722","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1913,15720864.9490317,0.0301871045279393
"1723","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1914,5860986.14398986,0.0112542281826754
"1724","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1915,3958682.76834428,0.00760143738327334
"1725","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1916,4805823.62845821,0.00922811185551494
"1726","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1917,7305493.10419039,0.0140279612272808
"1727","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1918,11176452.381223,0.0214609525224817
"1728","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1919,15021025.1612608,0.0288432766345796
"1729","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1920,2505450.26209418,0.00481094960083914
"1730","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1921,29353570.2003676,0.0563645381332075
"1731","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1922,78721852.4403618,0.15116119856984
"1732","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1923,22045821.7190932,0.042332246145246
"1733","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1924,108882769.414474,0.209075998824651
"1734","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1925,11999754.534777,0.0230418520625507
"1735","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1926,1576715.53844032,0.00302759911264652
"1736","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1927,45940181.7511284,0.0882140437596763
"1737","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1928,92347392.5126401,0.177324873644018
"1738","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1929,20649096.243468,0.0396502628023301
"1739","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1930,2398340.90144735,0.00460527889021035
"1740","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1931,1793103.99673627,0.00344310684904634
"1741","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1933,326952.903261764,0.000627812877883925
"1742","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1935,3102142.96778271,0.00595671512557816
"1743","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1936,22315982.9099263,0.0428510079394293
"1744","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1937,1335991.23253133,0.00256536183699726
"1745","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1938,50800410.6935534,0.097546624351798
"1746","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1940,79472581.4775896,0.152602743675178
"1747","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1941,11065624.078321,0.0212481407226728
"1748","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1942,46005559.6492909,0.088339581982417
"1749","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1943,13020805.1739102,0.0250024669823889
"1750","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1944,5470888.22700192,0.0105051646524927
"1751","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1945,56284030.3127194,0.108076235742259
"1752","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1946,2824195.65711224,0.0054230024737825
"1753","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1947,11636003.08491,0.0223433788503628
"1754","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1948,5903867.26596661,0.0113365682393824
"1755","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1949,30667836.1178511,0.0588881831589239
"1756","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1950,68719565.2108291,0.13195487047687
"1757","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1951,34390212.02775,0.0660358656209706
"1758","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1952,25755684.0586075,0.0494559001293153
"1759","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1953,50091347.6409339,0.0961850860041487
"1760","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1954,46882624.5048659,0.0900237163197364
"1761","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1955,20052574.727578,0.0385048259951496
"1762","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1956,106386985.062865,0.204283609643427
"1763","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1957,22889881.3519154,0.0439530040645098
"1764","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1958,44016225.8536898,0.0845196759261366
"1765","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1959,118133877.431362,0.226839917388321
"1766","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1960,44607303.3239704,0.0856546591116878
"1767","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1961,6690417.12637207,0.0128468962607397
"1768","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1962,7743317.58798265,0.0148686690063997
"1769","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1963,782803.331193148,0.00150313395987809
"1770","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1964,82807522.6295515,0.159006476388053
"1771","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1965,526906.064099453,0.00101176166101185
"1772","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1966,1116562.28857043,0.00214401577943119
"1773","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1967,10248397.2559346,0.0196789069947325
"1774","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1968,28803258.8207613,0.0553078337347568
"1775","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1969,10389119.0918931,0.0199491201659043
"1776","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1970,395966880.560376,0.760333076572506
"1777","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1971,2640809.15441174,0.00507086488186366
"1778","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1972,1574248.79097353,0.00302286247990618
"1779","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1973,10956985.7947128,0.0210395341839327
"1780","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1974,11833655.4999309,0.0227229097560591
"1781","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1975,23714322.3781394,0.0455360904606102
"1782","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1976,45540420.1201644,0.087446424027601
"1783","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1977,38065127.4780028,0.073092414811348
"1784","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1978,8893789.46575597,0.0170777977625714
"1785","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1979,94874384.7978253,0.182177188100092
"1786","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1980,295468370.207731,0.567356478481169
"1787","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1981,15866470.8106899,0.0304666959740848
"1788","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1982,3152144.21272933,0.00605272719696381
"1789","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1983,27281342.0374336,0.0523854588418939
"1790","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1984,33956790.4887168,0.065203612348274
"1791","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1985,7153234.68249473,0.0137355955778152
"1792","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1986,5699566.95970683,0.0109442720953631
"1793","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1987,30852194.2367157,0.0592421864419991
"1794","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1988,107973099.68371,0.207329256814112
"1795","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1989,10679456.4806517,0.0205066241665582
"1796","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1990,38711347.2912922,0.0743332819719679
"1797","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1991,11867583.673804,0.0227880584189646
"1798","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1992,6796765.20278546,0.0130511051582428
"1799","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1993,26150179.5409784,0.0502134078364765
"1800","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1994,76459431.0607666,0.146816911477908
"1801","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1995,51687318.9887893,0.0992496599991231
"1802","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1996,13789630.5896582,0.026478760638251
"1803","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1997,31336060.2974879,0.0601713029633488
"1804","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1998,11373845.3150765,0.0218399851740966
"1805","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,1999,293059961.456816,0.562731867370674
"1806","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2001,13591909.3064819,0.0260990974923624
"1807","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2002,69540251.4277322,0.13353074691208
"1808","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2003,595376606.375151,1.14323835923821
"1809","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2004,7939948.80893428,0.0152462390217626
"1810","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2005,329990070.019315,0.633644826105362
"1811","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2006,368519049.946962,0.70762792742972
"1812","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2007,138727340.037707,0.26638335283576
"1813","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2008,55963294.7776154,0.107460361415026
"1814","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2009,40185410.3475312,0.077163768443528
"1815","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2010,1964986.27718081,0.0037731541068214
"1816","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2011,18831416.0135429,0.0361599648271862
"1817","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2012,3255515.16809262,0.0062512194456296
"1818","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2013,11866060.9574397,0.0227851345087214
"1819","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2014,8850760.97216514,0.0169951747238317
"1820","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2015,145040897.705417,0.278506605969492
"1821","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2016,183715073.296134,0.352768511079284
"1822","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2017,15882595.3881198,0.0304976582847416
"1823","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2018,6496886.67745114,0.0124752803280378
"1824","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2019,1623449.10230897,0.00311733660368405
"1825","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2020,372083814.913127,0.71447296636365
"1826","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2021,17793677.6296176,0.034167306206317
"1827","06","071","00277300","06071","San Bernardino","San Bernardino County","06","H1","G4020","348","40140",NA,"A",51976125699,96413674,"+34.8566615","-116.1815707",52078081667.2279,2022,10675311.182964,0.020498664392398
"1828","06","013","01675903","06013","Contra Costa","Contra Costa County","06","H1","G4020","488","41860","36084","A",1856838508,225278783,"+37.9194790","-121.9515431",2080903589.61329,1954,123870.339926776,0.00595271883546493
"1829","06","013","01675903","06013","Contra Costa","Contra Costa County","06","H1","G4020","488","41860","36084","A",1856838508,225278783,"+37.9194790","-121.9515431",2080903589.61329,1958,5128081.74542053,0.246435335640587
"1830","06","013","01675903","06013","Contra Costa","Contra Costa County","06","H1","G4020","488","41860","36084","A",1856838508,225278783,"+37.9194790","-121.9515431",2080903589.61329,1960,1555322.10157094,0.0747426314863527
"1831","06","013","01675903","06013","Contra Costa","Contra Costa County","06","H1","G4020","488","41860","36084","A",1856838508,225278783,"+37.9194790","-121.9515431",2080903589.61329,1961,9394573.09006777,0.451466042778735
"1832","06","013","01675903","06013","Contra Costa","Contra Costa County","06","H1","G4020","488","41860","36084","A",1856838508,225278783,"+37.9194790","-121.9515431",2080903589.61329,1965,2107208.17434259,0.101264094351156
